response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,0.3008
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3006
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3008
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3008
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3008
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3008
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3007
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3008
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3007
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,200,0.3006
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3007
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3007
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3007
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3007
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.3008
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,200,0.3006
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.3007
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.3006
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.3007
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,200,0.3007
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,200,0.3007
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.3008
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,200,0.3007
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,0.3006
0.0075,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.3008
0.0076,0.0000,0.0000,0.0000,0.0076,0.0000,200,0.3008
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3109
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3109
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3107
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3109
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3109
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3109
0.0057,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3107
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3107
0.0057,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3107
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3108
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3108
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3109
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3108
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3109
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3108
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3109
0.0061,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3108
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3108
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,200,0.3107
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3107
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3108
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3109
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3110
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,0.3207
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.3218
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3217
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3217
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3218
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3218
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3217
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3218
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3219
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3218
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,200,0.3218
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.3218
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.3218
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,0.3217
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.3218
0.0075,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.3218
0.0076,0.0000,0.0000,0.0000,0.0076,0.0000,200,0.3217
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3218
0.0079,0.0000,0.0000,0.0000,0.0077,0.0000,200,0.3218
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,200,0.3219
0.0079,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.3218
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3218
0.0079,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.3217
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3218
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3218
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3219
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.3218
0.0082,0.0000,0.0000,0.0000,0.0082,0.0000,200,0.3218
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,0.3218
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,0.3218
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,0.3217
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.3223
0.0111,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.3218
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.3217
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.3219
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.3218
0.0110,0.0000,0.0000,0.0000,0.0109,0.0001,200,0.3219
0.0111,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.3218
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.3219
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.3219
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.3219
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.3218
0.0115,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.3219
0.0115,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.3219
0.0115,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.3219
0.0115,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.3219
0.0117,0.0000,0.0000,0.0000,0.0116,0.0000,200,0.3217
0.0121,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.3219
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.3217
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.3218
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3311
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3304
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3304
0.0035,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.3320
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3304
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.3311
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3304
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3304
0.0058,0.0000,0.0000,0.0001,0.0057,0.0000,200,0.3311
0.0058,0.0000,0.0000,0.0004,0.0054,0.0000,200,0.3312
0.0058,0.0000,0.0000,0.0002,0.0054,0.0000,200,0.3312
0.0059,0.0000,0.0000,0.0004,0.0053,0.0000,200,0.3311
0.0054,0.0000,0.0000,0.0001,0.0053,0.0000,200,0.3316
0.0058,0.0000,0.0000,0.0001,0.0055,0.0000,200,0.3313
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3311
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3311
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.3329
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3312
0.0059,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3312
0.0055,0.0000,0.0000,0.0001,0.0053,0.0000,200,0.3316
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.3329
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3329
0.0059,0.0000,0.0000,0.0001,0.0055,0.0000,200,0.3312
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.3329
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.3330
0.0058,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3314
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3311
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3329
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3311
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3329
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3329
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3330
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.3312
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3329
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3334
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3334
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3334
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3334
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3334
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3340
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3340
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3340
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3405
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.3406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3405
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3405
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3407
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3406
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3405
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3405
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3405
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3403
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3405
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.3408
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3405
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3405
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3405
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3406
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3404
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3406
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3406
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3406
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3404
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3405
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3405
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3404
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3405
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3405
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.3406
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3406
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,200,0.3505
0.0033,0.0000,0.0000,0.0000,0.0032,0.0000,200,0.3505
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,200,0.3506
0.0033,0.0000,0.0000,0.0000,0.0032,0.0000,200,0.3505
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.3504
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.3504
0.0032,0.0000,0.0000,0.0000,0.0032,0.0000,200,0.3505
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3505
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.3503
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3504
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3506
0.0040,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3504
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,200,0.3504
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3506
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3504
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.3506
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3505
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3504
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3504
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3505
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3505
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3504
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3505
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3504
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3505
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3505
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3506
0.0053,0.0000,0.0000,0.0002,0.0051,0.0000,200,0.3504
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3503
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.3606
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3605
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3605
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3606
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.3604
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3605
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3603
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3605
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3603
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3603
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3605
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3604
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3604
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3603
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3603
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3605
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.3604
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,0.3605
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.3604
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3604
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.3604
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3603
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.3605
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3604
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3605
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3605
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3605
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3605
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3603
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3604
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.3605
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.3604
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.3605
0.0079,0.0000,0.0000,0.0000,0.0077,0.0000,200,0.3604
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.3604
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,0.3604
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,0.3606
0.0083,0.0000,0.0000,0.0000,0.0083,0.0000,200,0.3605
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.3605
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,0.3605
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.3604
0.0092,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.3604
0.0094,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.3604
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.3605
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.3605
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.3717
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3718
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3718
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.3718
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.3718
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.3717
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3718
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3719
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3719
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.3718
0.0044,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3718
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.3719
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.3718
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.3718
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.3719
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3718
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3719
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3719
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,0.3719
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.3718
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.3720
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.3718
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3719
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3718
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.3718
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3719
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3719
0.0050,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3718
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3718
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.3719
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.3718
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.3719
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.3804
